tesisat_no_id,il,ilce,load_profile_date,outlier_kolon,outlier_deger,p99_esik,p01_esik
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-19 12:15:00,rc,49696.498,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-19 12:30:00,rc,49696.614,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-19 12:45:00,rc,49696.741,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-19 13:00:00,rc,49696.868,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-19 13:15:00,rc,49696.989,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-19 13:30:00,rc,49697.108,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-19 13:45:00,rc,49697.236,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-19 14:00:00,rc,49697.362,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-19 14:15:00,rc,49697.483,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-19 14:30:00,rc,49697.603,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-19 15:00:00,rc,49697.855,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-19 14:45:00,rc,49697.729,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-19 15:15:00,rc,49697.977,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-19 15:30:00,rc,49698.095,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-19 15:45:00,rc,49698.22,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-19 16:00:00,rc,49698.344,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-19 16:15:00,rc,49698.459,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-19 16:30:00,rc,49698.584,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-19 17:00:00,rc,49698.823,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-19 16:45:00,rc,49698.708,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-19 17:30:00,rc,49699.067,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-19 17:15:00,rc,49698.943,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-19 17:45:00,rc,49699.19,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-19 18:00:00,rc,49699.302,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-19 18:15:00,rc,49699.424,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-19 18:30:00,rc,49699.547,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-19 19:00:00,rc,49699.78,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-19 18:45:00,rc,49699.671,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-19 19:15:00,rc,49699.901,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-19 19:30:00,rc,49700.024,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-19 20:00:00,rc,49700.259,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-19 19:45:00,rc,49700.144,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-19 20:15:00,rc,49700.379,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-19 20:30:00,rc,49700.5,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-19 21:00:00,rc,49700.729,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-19 20:45:00,rc,49700.609,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-19 21:15:00,rc,49700.85,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-19 21:30:00,rc,49700.969,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-19 21:45:00,rc,49701.077,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-19 22:00:00,rc,49701.198,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-19 22:30:00,rc,49701.431,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-19 22:15:00,rc,49701.32,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-19 22:45:00,rc,49701.551,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-19 23:00:00,rc,49701.673,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 00:00:00,rc,49702.15,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-19 23:15:00,rc,49701.796,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-19 23:45:00,rc,49702.027,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-19 23:30:00,rc,49701.906,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 00:30:00,rc,49702.386,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 00:15:00,rc,49702.272,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 00:45:00,rc,49702.512,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 01:00:00,rc,49702.638,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 16:30:00,rc,49709.076,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 16:15:00,rc,49708.957,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 01:30:00,rc,49702.874,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 01:15:00,rc,49702.76,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 01:45:00,rc,49702.995,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 02:00:00,rc,49703.114,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 02:30:00,rc,49703.338,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 02:15:00,rc,49703.23,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 03:00:00,rc,49703.574,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 02:45:00,rc,49703.457,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 03:15:00,rc,49703.688,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 03:30:00,rc,49703.796,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 04:00:00,rc,49704.017,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 03:45:00,rc,49703.905,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 04:15:00,rc,49704.132,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 04:30:00,rc,49704.246,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 05:00:00,rc,49704.46,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 04:45:00,rc,49704.348,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 05:30:00,rc,49704.687,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 05:15:00,rc,49704.574,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 05:45:00,rc,49704.793,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 06:00:00,rc,49704.903,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 06:30:00,rc,49705.108,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 06:15:00,rc,49705.021,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 06:45:00,rc,49705.114,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 07:00:00,rc,49705.119,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 07:15:00,rc,49705.124,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 07:30:00,rc,49705.128,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 08:00:00,rc,49705.227,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 07:45:00,rc,49705.132,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 08:15:00,rc,49705.338,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 08:30:00,rc,49705.456,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 08:45:00,rc,49705.573,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 09:00:00,rc,49705.686,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 09:30:00,rc,49705.913,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 09:15:00,rc,49705.796,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 10:00:00,rc,49706.137,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 09:45:00,rc,49706.029,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 10:30:00,rc,49706.369,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 10:15:00,rc,49706.254,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 11:00:00,rc,49706.594,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 10:45:00,rc,49706.477,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 11:15:00,rc,49706.703,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 11:30:00,rc,49706.82,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 12:00:00,rc,49707.045,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 11:45:00,rc,49706.933,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 12:15:00,rc,49707.159,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 12:30:00,rc,49707.273,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 12:45:00,rc,49707.385,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 13:00:00,rc,49707.504,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 13:30:00,rc,49707.728,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 13:15:00,rc,49707.612,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 13:45:00,rc,49707.836,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 14:00:00,rc,49707.947,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 14:30:00,rc,49708.169,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 14:15:00,rc,49708.061,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 15:00:00,rc,49708.394,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 14:45:00,rc,49708.284,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 15:30:00,rc,49708.622,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 15:15:00,rc,49708.507,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 15:45:00,rc,49708.73,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 16:00:00,rc,49708.849,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 17:00:00,rc,49709.303,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 16:45:00,rc,49709.184,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 17:15:00,rc,49709.414,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 17:30:00,rc,49709.534,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 17:45:00,rc,49709.649,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 18:00:00,rc,49709.765,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 18:15:00,rc,49709.886,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 18:30:00,rc,49710.001,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 18:45:00,rc,49710.116,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 19:00:00,rc,49710.229,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 19:30:00,rc,49710.45,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 19:15:00,rc,49710.345,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 19:45:00,rc,49710.568,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 20:00:00,rc,49710.686,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 20:15:00,rc,49710.795,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 20:30:00,rc,49710.912,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 20:45:00,rc,49711.031,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 21:00:00,rc,49711.144,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 21:15:00,rc,49711.255,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 21:30:00,rc,49711.372,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 22:00:00,rc,49711.6,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 21:45:00,rc,49711.487,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 22:30:00,rc,49711.836,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 22:15:00,rc,49711.718,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 23:00:00,rc,49712.06,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 22:45:00,rc,49711.941,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 23:30:00,rc,49712.288,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 23:15:00,rc,49712.178,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-21 00:00:00,rc,49712.522,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-20 23:45:00,rc,49712.403,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-21 00:15:00,rc,49712.641,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-21 00:30:00,rc,49712.75,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-21 00:45:00,rc,49712.87,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-21 01:00:00,rc,49712.991,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-21 01:15:00,rc,49713.108,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-21 01:30:00,rc,49713.224,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-21 01:45:00,rc,49713.346,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-21 02:00:00,rc,49713.467,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-21 02:15:00,rc,49713.579,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-21 02:30:00,rc,49713.695,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-21 02:45:00,rc,49713.814,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-21 03:00:00,rc,49713.932,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-21 03:15:00,rc,49714.046,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-21 03:30:00,rc,49714.156,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-21 03:45:00,rc,49714.273,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-21 04:00:00,rc,49714.39,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-21 04:15:00,rc,49714.504,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-21 04:30:00,rc,49714.614,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-21 05:00:00,rc,49714.84,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-21 04:45:00,rc,49714.728,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-21 05:15:00,rc,49714.949,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-21 05:30:00,rc,49715.049,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-21 05:45:00,rc,49715.16,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-21 06:00:00,rc,49715.271,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-21 06:15:00,rc,49715.386,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-21 06:30:00,rc,49715.492,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-21 06:45:00,rc,49715.607,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-21 07:00:00,rc,49715.724,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-21 07:30:00,rc,49715.957,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-21 07:15:00,rc,49715.844,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-21 07:45:00,rc,49716.079,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-21 08:00:00,rc,49716.202,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-21 08:30:00,rc,49716.434,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-21 08:15:00,rc,49716.317,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-21 09:00:00,rc,49716.665,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-21 08:45:00,rc,49716.552,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-21 09:15:00,rc,49716.784,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-21 09:30:00,rc,49716.893,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-21 09:45:00,rc,49717.01,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-21 10:00:00,rc,49717.115,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-21 10:30:00,rc,49717.332,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-21 10:15:00,rc,49717.225,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-21 10:45:00,rc,49717.437,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-21 11:00:00,rc,49717.544,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-21 11:15:00,rc,49717.647,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-21 11:30:00,rc,49717.758,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-21 11:45:00,rc,49717.86,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-21 12:00:00,rc,49717.971,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-21 12:15:00,rc,49718.072,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-21 12:30:00,rc,49718.18,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-21 13:00:00,rc,49718.386,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-21 12:45:00,rc,49718.282,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-21 13:15:00,rc,49718.492,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-21 13:30:00,rc,49718.597,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-21 13:45:00,rc,49718.705,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-21 14:00:00,rc,49718.812,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-21 14:15:00,rc,49718.918,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-21 14:30:00,rc,49719.027,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-21 15:00:00,rc,49719.246,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-21 14:45:00,rc,49719.132,49429.6094,0.0
7759c15600df4ca2b1eb4b61d6dd9b0b,SİNOP,Merkez,2025-09-21 15:15:00,rc,49719.35,49429.6094,0.0
